lrs,losses
0.0023865767288953066,0.719851409655734
0.0025118726771324873,0.7148828958704263
0.002643746556714177,0.7099941520689032
0.0027825438883155584,0.7051711604101714
0.002928628120571375,0.7005430967895557
0.00308238179422915,0.6960104715435727
0.0032442077063024044,0.6915161341662693
0.003414529375731945,0.6870898707806812
0.0035937929060310125,0.6827497718881018
0.0037824679166078568,0.6784985311643792
0.0039810482412576675,0.6743184687503577
0.004190054256469011,0.6702529755201281
0.004410033114254475,0.666285498092873
0.004641560837626457,0.6623907789507653
0.004885243717581034,0.6585778883033702
0.005141720175743103,0.6548339211060742
0.005411661695688963,0.6506521316668609
0.005695775151252747,0.6466143328810332
0.005994804669171572,0.6426234117169247
0.00630953349173069,0.6388673691891628
0.006640785373747349,0.6351344834003209
0.00698942830786109,0.6313300021052235
0.007356374990195036,0.627528797222751
0.007742586545646191,0.6239197393280094
0.008149074390530586,0.6204261181950085
0.008576902560889721,0.616905214312202
0.009027192369103432,0.613493353947755
0.009501121938228607,0.6101477103709795
0.009999933652579784,0.6069089420802278
0.010524932295084,0.6037892192396056
0.01107749342918396,0.6006610435435025
0.011659064330160618,0.5976117844273469
0.01227116771042347,0.594624424386077
0.012915407307446003,0.5917251786039448
0.013593469746410847,0.5888829333310582
0.014307130128145218,0.5861177563163151
0.01505825761705637,0.5834168631735008
0.01584881916642189,0.5807699412335041
0.0166808869689703,0.57815718159686
0.01755663752555847,0.5755929120559145
0.01847836561501026,0.5730777018530774
0.01944848522543907,0.5702862379502814
0.020469535142183304,0.5674820492220013
0.021544190123677254,0.564580026585271
0.02267526462674141,0.5616188249779661
0.023865722119808197,0.5587890930470047
0.02511867880821228,0.5559899010066669
0.026437414810061455,0.5531826347507334
0.027825385332107544,0.5504189254849371
0.029286224395036697,0.5477330605596611
0.030823757871985435,0.5451167886710617
0.032442014664411545,0.5426019389256316
0.03414522856473923,0.5402290887730218
0.03593786060810089,0.5379058028677262
0.0378246083855629,0.5356836534458733
0.039810407906770706,0.5335348104154498
0.04190046340227127,0.5314448113415655
0.04410024732351303,0.5293878357967213
0.04641552269458771,0.5274113239536332
